"restaurant_name","address","zip_code","restaurant_style","rating_count","avg_rating","price_range","image"
"Fat Willy's Rib Shack","2416 W Schubert Ave","60647","Barbeque ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/vjvmwGaEXwLzlFbMuOhgIg/o.jpg"
"Bayan Ko","1810 W Montrose Ave","60613","Cuban Filipino ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/3Q2lK9fdmvvlvEOCX4Cg0g/o.jpg"
"Sultan's Market","2057 W North Ave","60647","Middle Eastern Vegetarian Falafel ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/AuAWgGA1ZouWkJR31Vlfwg/o.jpg"
"Chay Fratello's Italian Restaurant and BBQ","2241 N Western Ave","60647","Sandwiches Italian Barbeque ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/r-asWsN9-KuOIa2nZDwtBw/o.jpg"
"10Q Chicken","816 Church St","60201","Chicken Shop Korean ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/gcgCPG0iYr2ysYRh-aYRdw/o.jpg"
"Big Star","1531 N Damen","60622","Mexican Bars ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/qw0RYxJJo_tUxcUWAIb3FA/o.jpg"
"Piece Brewery and Pizzeria","1927 W North Ave","60622","Pizza Breweries ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/aIALgJSmafrAcJObw0_JIg/o.jpg"
"Golden Thai","1509 W Taylor St","60610","Thai ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/fTkVTFsbNppwdpQMMe97bQ/o.jpg"
"Taquerias Atotonilco","3916 W 26th St","60623","Mexican ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/uHVE6jcqqn9V_P6mVj7S-g/o.jpg"
"Uptown Pho","1010 W Argyle St","60640","Vietnamese Vegetarian Desserts ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/5mBH-ecDv8B-JchBHwsQyA/o.jpg"
"Taqueria Tayahua","2411 S Western Ave","60608","Mexican ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/W1sWM6b3W0uM9F01bS6kVg/o.jpg"
"Chepe's Tacos","2007 S Damen Ave","60608","Mexican ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/S7gGE7VHNPmugqgROTOEog/o.jpg"
"Gorilla Sushi Wicker Park","1238 N Milwaukee Ave","60622","Sushi Bars Japanese ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/dc_D0zfR2SR-BprbN6z-0w/o.jpg"
"Pollo Express","1315 W 18th St","60608","Mexican ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/RCArKSsZd2Sws2TC7R9Z1A/o.jpg"
"Lowcountry South Loop","1132 S Wabash Ave","60605","Cajun/Creole Bars Seafood ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/v_LQk3T6nYUU4fNgdzuddQ/o.jpg"
"Saucy Porka","335 S Franklin St","60606","Cafes Breakfast & Brunch Asian Fusion ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/WW3_N-M1FeLe6w6dcKDW-Q/o.jpg"
"Cairo Kebab","1524 W Fullerton Ave","60614","Mediterranean Middle Eastern Halal ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/UMZ7Ts9rKJlWVXDuUuoeaQ/o.jpg"
"Lou Malnati's Pizzeria","439 N Wells St","60654","Pizza Italian Sandwiches ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/cv0OrGAkBn4qdFOm3zuFjQ/o.jpg"
"Al's Under the L","2908 W Lake St","60612","Burgers Hot Dogs ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/1CIh5xCjVtG0_Xsk_cHWUw/o.jpg"
"Gus's World Famous Fried Chicken","847 W Fulton Market","60607","Chicken Shop Southern Comfort Food ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/Q21X27kyiR5Rf1MrFqj_Xw/o.jpg"
"Nando's Peri-Peri","1500 N Clybourn Ave","60610","South African Chicken Shop Portuguese ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/QvydZ5rZ9j5nSR80ZwT8rQ/o.jpg"
"Six06 Cafe Bar","1641 W Chicago Ave","60622","Greek Bars Coffee & Tea ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/pXdvVvfOyGK428SZ9uV_GA/o.jpg"
"Café Marie Jeanne","1001 N California Ave","60622","Cafes French Beer, Wine & Spirits ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/vKnnhtkr5BHdZ2kB0F-rHA/o.jpg"
"Goose Island Shrimp House Chicago","1011 W Division St","60642","Seafood Fast Food ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/WeQYHwrSIEvBfJAVf0z7_A/o.jpg"
"Chicago Grilled Cheese & Mac Factory","1465 W Leland Ave","60640","American (Traditional) ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/7A-IF51k36VYSaTP4FQ4TA/o.jpg"
"The Chicago Diner","3411 N Halsted St","60657","Comfort Food American (Traditional) Breakfast & Brunch ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/gPv7JP6DwlBxmD7fLNgzDg/o.jpg"
"Taqueria Mazamitla","3610 W Belmont Ave","60618","Mexican ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/bdTDBtsV-crNeP7461W9XA/o.jpg"
"Brazilian Bowl","3204 N Broadway St","60657","Brazilian ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/CNSS9D6DVFO7PcoSD6EPCQ/o.jpg"
"Noodles In the Pot","2453 N Halsted St","60614","Thai Noodles ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/wbwV22TiHUwnwiPbWyWAtA/o.jpg"
"RJ Grunts","2056 N Lincoln Park W","60614","American (Traditional) Sandwiches Burgers ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/eVlTmWDA6RO9rX2SdB60jQ/o.jpg"
"Fat Willy's Rib Shack","2416 W Schubert Ave","60647","Barbeque ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/vjvmwGaEXwLzlFbMuOhgIg/o.jpg"
"Bayan Ko","1810 W Montrose Ave","60613","Cuban Filipino ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/3Q2lK9fdmvvlvEOCX4Cg0g/o.jpg"
"Sultan's Market","2057 W North Ave","60647","Middle Eastern Vegetarian Falafel ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/AuAWgGA1ZouWkJR31Vlfwg/o.jpg"
"Chay Fratello's Italian Restaurant and BBQ","2241 N Western Ave","60647","Sandwiches Italian Barbeque ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/r-asWsN9-KuOIa2nZDwtBw/o.jpg"
"10Q Chicken","816 Church St","60201","Chicken Shop Korean ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/gcgCPG0iYr2ysYRh-aYRdw/o.jpg"
"Big Star","1531 N Damen","60622","Mexican Bars ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/qw0RYxJJo_tUxcUWAIb3FA/o.jpg"
"Piece Brewery and Pizzeria","1927 W North Ave","60622","Pizza Breweries ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/aIALgJSmafrAcJObw0_JIg/o.jpg"
"Golden Thai","1509 W Taylor St","60610","Thai ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/fTkVTFsbNppwdpQMMe97bQ/o.jpg"
"Taquerias Atotonilco","3916 W 26th St","60623","Mexican ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/uHVE6jcqqn9V_P6mVj7S-g/o.jpg"
"Uptown Pho","1010 W Argyle St","60640","Vietnamese Vegetarian Desserts ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/5mBH-ecDv8B-JchBHwsQyA/o.jpg"
"Taqueria Tayahua","2411 S Western Ave","60608","Mexican ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/W1sWM6b3W0uM9F01bS6kVg/o.jpg"
"Chepe's Tacos","2007 S Damen Ave","60608","Mexican ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/S7gGE7VHNPmugqgROTOEog/o.jpg"
"Gorilla Sushi Wicker Park","1238 N Milwaukee Ave","60622","Sushi Bars Japanese ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/dc_D0zfR2SR-BprbN6z-0w/o.jpg"
"Pollo Express","1315 W 18th St","60608","Mexican ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/RCArKSsZd2Sws2TC7R9Z1A/o.jpg"
"WoodWind","259 E Erie St","60611","American (New) Cocktail Bars Venues & Event Spaces ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/y5SkMnoz2TMw3b4TxRqmLg/o.jpg"
"Silli Kori","2053 W Division St","60622","Thai Asian Fusion ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/N09EbpcoB9jQhBvgJQk6Vw/o.jpg"
"King Crab House","1816 N Halsted St","60614","Seafood Bars Sandwiches ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/7786LgiYRjxrzasYECG26w/o.jpg"
"Drawl Southern Cook House & Whiskey Room","2423 N Clark St","60614","Southern Whiskey Bars American (New) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/l3dtJ0w0crSWlAM3q8siOQ/o.jpg"
"Yassa African Restaurant","3511 S King Dr","60653","Senegalese Seafood ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/kCj6GsHdUX3n1FefrGI0gw/o.jpg"
"Nick's Pit Stop","2023 N Damen Ave","60647","Fast Food American (Traditional) Chicken Shop ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/0EvsLBvYcEGQrH7jV1YlNQ/o.jpg"
"Calumet Fisheries","3259 E 95th St","60617","Seafood ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/Cwq7etorDn5r4sPgGVekiA/o.jpg"
"Falafel & Grill","1317 N Milwaukee Ave","60622","Middle Eastern Falafel ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/bZps3uNJLyVTr_7-ksNnww/o.jpg"
"Doc B's Restaurant + Bar","55 E Grand Ave","60611","American (New) Bars ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/h__4EVJFeuKQ0X7irMREgA/o.jpg"
"Turkitch","565 W Diversey Pkwy","60614","Breakfast & Brunch Turkish Mediterranean ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/oTC2V6-X05ADmMeKVmJFNw/o.jpg"
"ArePA George","1552 N Kedzie Ave","60651","Colombian Empanadas Vegan ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/lqrUvENK7KKYWMWcuLARiw/o.jpg"
"The Gage","24 S Michigan Ave","60603","Gastropubs American (New) Breakfast & Brunch ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/bsJhNN410Y78h8MVIDIgLQ/o.jpg"
"Blend","2427 W Hubbard St","60612","Breakfast & Brunch Burgers ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/YbGBf5EGfqjnpQwwTthMwA/o.jpg"
"Anto Pizza & Pasta Chicago","1547 W Jarvis","60626","Italian ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/-fbqspcnRLDcBVYyE50NpQ/o.jpg"
"Grand Lux Cafe","600 N Michigan Ave","60611","Desserts American (Traditional) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/RcmvOtvIeU_yff6chVfvag/o.jpg"
"Little Goat Diner","820 W Randolph St","60607","Diners ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/FEdL5JcbVf5NFEB3s5S8Mg/o.jpg"
"Conrad's Grill","1422 N Milwaukee Ave","60622","Wraps ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/HxyLqgsfcnZ5WrC7ghuRtA/o.jpg"
"Chiya Chai Cafe","2770 N Milwaukee Ave","60647","Indian Himalayan/Nepalese Tea Rooms ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/zUSE8_v5b2wXLq6iuVFi9g/o.jpg"
"Burger Bar Chicago - South Loop","1150 S Michigan Ave","60605","Burgers Brewpubs ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/D9oOHJY1EJ5DsUZBujf0OQ/o.jpg"
"LaShuk Street Food","111 North Aberdeen St","60607","Middle Eastern ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/WQhlD7tuNUolZf3CiN0Chw/o.jpg"
"10Q Chicken","816 Church St","60201","Chicken Shop Korean ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/gcgCPG0iYr2ysYRh-aYRdw/o.jpg"
"Big Star","1531 N Damen","60622","Mexican Bars ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/qw0RYxJJo_tUxcUWAIb3FA/o.jpg"
"Piece Brewery and Pizzeria","1927 W North Ave","60622","Pizza Breweries ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/aIALgJSmafrAcJObw0_JIg/o.jpg"
"Golden Thai","1509 W Taylor St","60610","Thai ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/fTkVTFsbNppwdpQMMe97bQ/o.jpg"
"Taquerias Atotonilco","3916 W 26th St","60623","Mexican ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/uHVE6jcqqn9V_P6mVj7S-g/o.jpg"
"Uptown Pho","1010 W Argyle St","60640","Vietnamese Vegetarian Desserts ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/5mBH-ecDv8B-JchBHwsQyA/o.jpg"
"Taqueria Tayahua","2411 S Western Ave","60608","Mexican ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/W1sWM6b3W0uM9F01bS6kVg/o.jpg"
"Chepe's Tacos","2007 S Damen Ave","60608","Mexican ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/S7gGE7VHNPmugqgROTOEog/o.jpg"
"Gorilla Sushi Wicker Park","1238 N Milwaukee Ave","60622","Sushi Bars Japanese ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/dc_D0zfR2SR-BprbN6z-0w/o.jpg"
"Pollo Express","1315 W 18th St","60608","Mexican ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/RCArKSsZd2Sws2TC7R9Z1A/o.jpg"
"WoodWind","259 E Erie St","60611","American (New) Cocktail Bars Venues & Event Spaces ",0,0,0,"https://s3-media1.fl.yelpcdn.com/bphoto/y5SkMnoz2TMw3b4TxRqmLg/o.jpg"
"Silli Kori","2053 W Division St","60622","Thai Asian Fusion ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/N09EbpcoB9jQhBvgJQk6Vw/o.jpg"
"King Crab House","1816 N Halsted St","60614","Seafood Bars Sandwiches ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/7786LgiYRjxrzasYECG26w/o.jpg"
"Drawl Southern Cook House & Whiskey Room","2423 N Clark St","60614","Southern Whiskey Bars American (New) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/l3dtJ0w0crSWlAM3q8siOQ/o.jpg"
"Yassa African Restaurant","3511 S King Dr","60653","Senegalese Seafood ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/kCj6GsHdUX3n1FefrGI0gw/o.jpg"
"Nick's Pit Stop","2023 N Damen Ave","60647","Fast Food American (Traditional) Chicken Shop ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/0EvsLBvYcEGQrH7jV1YlNQ/o.jpg"
"Calumet Fisheries","3259 E 95th St","60617","Seafood ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/Cwq7etorDn5r4sPgGVekiA/o.jpg"
"Falafel & Grill","1317 N Milwaukee Ave","60622","Middle Eastern Falafel ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/bZps3uNJLyVTr_7-ksNnww/o.jpg"
"Doc B's Restaurant + Bar","55 E Grand Ave","60611","American (New) Bars ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/h__4EVJFeuKQ0X7irMREgA/o.jpg"
"Turkitch","565 W Diversey Pkwy","60614","Breakfast & Brunch Turkish Mediterranean ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/oTC2V6-X05ADmMeKVmJFNw/o.jpg"
"ArePA George","1552 N Kedzie Ave","60651","Colombian Empanadas Vegan ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/lqrUvENK7KKYWMWcuLARiw/o.jpg"
"The Gage","24 S Michigan Ave","60603","Gastropubs American (New) Breakfast & Brunch ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/bsJhNN410Y78h8MVIDIgLQ/o.jpg"
"Blend","2427 W Hubbard St","60612","Breakfast & Brunch Burgers ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/YbGBf5EGfqjnpQwwTthMwA/o.jpg"
"Anto Pizza & Pasta Chicago","1547 W Jarvis","60626","Italian ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/-fbqspcnRLDcBVYyE50NpQ/o.jpg"
"Grand Lux Cafe","600 N Michigan Ave","60611","Desserts American (Traditional) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/RcmvOtvIeU_yff6chVfvag/o.jpg"
"Little Goat Diner","820 W Randolph St","60607","Diners ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/FEdL5JcbVf5NFEB3s5S8Mg/o.jpg"
"Conrad's Grill","1422 N Milwaukee Ave","60622","Wraps ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/HxyLqgsfcnZ5WrC7ghuRtA/o.jpg"
"Chiya Chai Cafe","2770 N Milwaukee Ave","60647","Indian Himalayan/Nepalese Tea Rooms ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/zUSE8_v5b2wXLq6iuVFi9g/o.jpg"
"Burger Bar Chicago - South Loop","1150 S Michigan Ave","60605","Burgers Brewpubs ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/D9oOHJY1EJ5DsUZBujf0OQ/o.jpg"
"LaShuk Street Food","111 North Aberdeen St","60607","Middle Eastern ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/WQhlD7tuNUolZf3CiN0Chw/o.jpg"
"Alinea","1723 N Halsted St","60614","American (New) Modern European ",0,0,4,"https://s3-media2.fl.yelpcdn.com/bphoto/5v9CwgpqN06wrl6QPBRIMQ/o.jpg"
"WHISK","2018 W Chicago Ave","60622","Breakfast & Brunch Burgers ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/Gyg5K5XdKgNTemvmp1aXNQ/o.jpg"
"Tabaq Restaurant","1245 N Clybourn St","60610","Pakistani Halal American (New) ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/JqjiUtrJ_1W14jLBeYIeVg/o.jpg"
"Pasta Bowl - Wicker Park","1852 W North Ave","60622","Italian Pasta Shops Food Delivery Services ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/QuCteaUljGUn1KkSmC6BSA/o.jpg"
"Crazy Bird","1160 W Grand Ave","60642","Chicken Wings American (Traditional) ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/Xx0pprmkswTibtNAip4I4Q/o.jpg"
"Shawarma Garden","1951 W Division St","60622","Middle Eastern Mediterranean Seafood ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/T_kXz7B3vAqx1Td1SRlGGA/o.jpg"
"Chiu Quon Bakery & Dim Sum","2253 S Wentworth Ave","60616","Bakeries Dim Sum ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/-5TUTziuowVnplxh95SRCQ/o.jpg"
"Ricobene's","252 W 26th St","60616","Italian Pizza Sandwiches ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/cXy4pneaJ-p_HojUrZdl7g/o.jpg"
"Chicken & Farm Shop","113-125 N Green St","60607","American (Traditional) Southern Chicken Shop ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/awbe-MXz-zh2XmMKeeV1sQ/o.jpg"
"Happy Camper - Wrigleyville","3458 N Clark St","60657","Bars Pizza Breakfast & Brunch ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/yTFVplVQK7jVUmum11bUWw/o.jpg"
"Penumbra","3309 W Fullerton Ave","60647","Wine Bars Seafood Steakhouses ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/yUkNNWqn5YVGNf7O5ySSbw/o.jpg"
"Funkenhausen","1709 W Chicago Ave","60622","German Southern Breakfast & Brunch ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/HVMePY_0JMvL0iAth3hYSA/o.jpg"
"Bonci","161 N Sangamon St","60607","Pizza ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/WmHGFhIdDWBPr192tzfR1w/o.jpg"
"Shawarma Inn","2011 N Damen Ave","60647","Mediterranean Middle Eastern ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/3m6YTPqPQNowkHJBKqNKtA/o.jpg"
"Pierogi Heaven","169 N Wells St","60606","Polish ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/4utRJBtjc9AfUj5T_nApSg/o.jpg"
"Kor-Fusion Cafe","1514 W Taylor St","60607","Korean Asian Fusion Tacos ",0,0,0,"https://s3-media4.fl.yelpcdn.com/bphoto/BvX7IvpuCqIi6UolWRNXiw/o.jpg"
"Oiistar","1385 N Milwaukee Ave","60622","American (New) Asian Fusion Ramen ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/L5SxQV-wWVqzNCqB4JzhaA/o.jpg"
"Lotus Cafe & Bánh Mì Sandwiches","719 W Maxwell St","60607","Vietnamese Sandwiches ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/uf5qO6FxIucZoVmJOIbIIQ/o.jpg"
"Woodie's Flat","1535 N Wells St","60610","Burgers American (New) Sports Bars ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/mvsYuLtvOwsfC5Vh32Wc0w/o.jpg"
"Flaco's Tacos","725 S Dearborn St","60605","Mexican ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/zoRDjRN7E_GVd1Bc36V6mw/o.jpg"
"ArePA George","1552 N Kedzie Ave","60651","Colombian Empanadas Vegan ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/lqrUvENK7KKYWMWcuLARiw/o.jpg"
"The Gage","24 S Michigan Ave","60603","Gastropubs American (New) Breakfast & Brunch ",0,0,2,"https://s3-media4.fl.yelpcdn.com/bphoto/bsJhNN410Y78h8MVIDIgLQ/o.jpg"
"Blend","2427 W Hubbard St","60612","Breakfast & Brunch Burgers ",0,0,1,"https://s3-media3.fl.yelpcdn.com/bphoto/YbGBf5EGfqjnpQwwTthMwA/o.jpg"
"Anto Pizza & Pasta Chicago","1547 W Jarvis","60626","Italian ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/-fbqspcnRLDcBVYyE50NpQ/o.jpg"
"Grand Lux Cafe","600 N Michigan Ave","60611","Desserts American (Traditional) ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/RcmvOtvIeU_yff6chVfvag/o.jpg"
"Little Goat Diner","820 W Randolph St","60607","Diners ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/FEdL5JcbVf5NFEB3s5S8Mg/o.jpg"
"Conrad's Grill","1422 N Milwaukee Ave","60622","Wraps ",0,0,0,"https://s3-media2.fl.yelpcdn.com/bphoto/HxyLqgsfcnZ5WrC7ghuRtA/o.jpg"
"Chiya Chai Cafe","2770 N Milwaukee Ave","60647","Indian Himalayan/Nepalese Tea Rooms ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/zUSE8_v5b2wXLq6iuVFi9g/o.jpg"
"Burger Bar Chicago - South Loop","1150 S Michigan Ave","60605","Burgers Brewpubs ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/D9oOHJY1EJ5DsUZBujf0OQ/o.jpg"
"LaShuk Street Food","111 North Aberdeen St","60607","Middle Eastern ",0,0,0,"https://s3-media3.fl.yelpcdn.com/bphoto/WQhlD7tuNUolZf3CiN0Chw/o.jpg"
"Alinea","1723 N Halsted St","60614","American (New) Modern European ",0,0,4,"https://s3-media2.fl.yelpcdn.com/bphoto/5v9CwgpqN06wrl6QPBRIMQ/o.jpg"
"WHISK","2018 W Chicago Ave","60622","Breakfast & Brunch Burgers ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/Gyg5K5XdKgNTemvmp1aXNQ/o.jpg"
"Tabaq Restaurant","1245 N Clybourn St","60610","Pakistani Halal American (New) ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/JqjiUtrJ_1W14jLBeYIeVg/o.jpg"
"Pasta Bowl - Wicker Park","1852 W North Ave","60622","Italian Pasta Shops Food Delivery Services ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/QuCteaUljGUn1KkSmC6BSA/o.jpg"
"Crazy Bird","1160 W Grand Ave","60642","Chicken Wings American (Traditional) ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/Xx0pprmkswTibtNAip4I4Q/o.jpg"
"Shawarma Garden","1951 W Division St","60622","Middle Eastern Mediterranean Seafood ",0,0,1,"https://s3-media4.fl.yelpcdn.com/bphoto/T_kXz7B3vAqx1Td1SRlGGA/o.jpg"
"Chiu Quon Bakery & Dim Sum","2253 S Wentworth Ave","60616","Bakeries Dim Sum ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/-5TUTziuowVnplxh95SRCQ/o.jpg"
"Ricobene's","252 W 26th St","60616","Italian Pizza Sandwiches ",0,0,1,"https://s3-media1.fl.yelpcdn.com/bphoto/cXy4pneaJ-p_HojUrZdl7g/o.jpg"
"Chicken & Farm Shop","113-125 N Green St","60607","American (Traditional) Southern Chicken Shop ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/awbe-MXz-zh2XmMKeeV1sQ/o.jpg"
"Happy Camper - Wrigleyville","3458 N Clark St","60657","Bars Pizza Breakfast & Brunch ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/yTFVplVQK7jVUmum11bUWw/o.jpg"
"Penumbra","3309 W Fullerton Ave","60647","Wine Bars Seafood Steakhouses ",0,0,2,"https://s3-media2.fl.yelpcdn.com/bphoto/yUkNNWqn5YVGNf7O5ySSbw/o.jpg"
"Funkenhausen","1709 W Chicago Ave","60622","German Southern Breakfast & Brunch ",0,0,2,"https://s3-media1.fl.yelpcdn.com/bphoto/HVMePY_0JMvL0iAth3hYSA/o.jpg"
"Bonci","161 N Sangamon St","60607","Pizza ",0,0,2,"https://s3-media3.fl.yelpcdn.com/bphoto/WmHGFhIdDWBPr192tzfR1w/o.jpg"
"Shawarma Inn","2011 N Damen Ave","60647","Mediterranean Middle Eastern ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/3m6YTPqPQNowkHJBKqNKtA/o.jpg"
"Pierogi Heaven","169 N Wells St","60606","Polish ",0,0,1,"https://s3-media2.fl.yelpcdn.com/bphoto/4utRJBtjc9AfUj5T_nApSg/o.jpg"
"Kor-Fusion Cafe","1514 W Taylor St","60607","Korean Asian Fusion Tacos ",0,0,0,"https://s3-media4.fl.yelpcdn.com/bphoto/BvX7IvpuCqIi6UolWRNXiw/o.jpg"
